"id","name","cost","converted_cost","type","text","stats","rarity"
198853,"Skullknocker Ogre","{3}{R}",4,"Creature - Ogre","Whenever Skullknocker Ogre deals damage to an opponent, that player discards a card at random. If the player does, they draw a card.","4/3","uncommon"
183328,"Knight of the Last Breath","{5}{W}{B}",7,"Creature - Giant Knight","{3}, Sacrifice another nontoken creature: Create a 1/1 white and black Spirit creature token with flying.\nAfterlife 3 (When this creature dies, create three 1/1 white and black Spirit creature tokens with flying.)","4/4","uncommon"
183412,"Axebane Beast","{3}{G}",4,"Creature - Beast",,"3/4","common"
199111,"Henge Walker","{3}",3,"Artifact Creature - Golem","Adamant - If at least three mana of the same color was spent to cast this spell, Henge Walker enters the battlefield with a +1/+1 counter on it.","2/2","common"
199251,"Dance of the Manse","{X}{W}{U}",2,"Sorcery","Return up to X target artifact and/or non-Aura enchantment cards each with converted mana cost X or less from your graveyard to the battlefield. If X is 6 or more, those permanents are 4/4 creatures in addition to their other types.",,"rare"
187228,"Neheb, Dreadhorde Champion","{2}{R}{R}",4,"Legendary Creature - Zombie Minotaur Warrior","Trample\nWhenever Neheb, Dreadhorde Champion deals combat damage to a player or planeswalker, you may discard any number of cards. If you do, draw that many cards and add that much {R}. Until end of turn, you don't lose this mana as steps and phases end.","5/4","rare"
187251,"Lazotep Reaver","{1}{B}",2,"Creature - Zombie Beast","When Lazotep Reaver enters the battlefield, amass 1. (Put a +1/+1 counter on an Army you control. If you don't control one, create a 0/0 black Zombie Army creature token first.)","1/2","common"
182955,"Teysa Karlov","{2}{W}{B}",4,"Legendary Creature - Human Advisor","If a creature dying causes a triggered ability of a permanent you control to trigger, that ability triggers an additional time.\nCreature tokens you control have vigilance and lifelink.","2/4","rare"
198792,"Hypnotic Sprite","{U}{U}",2,"Creature - Faerie","Flying","2/1","uncommon"
192617,"Elvish Reclaimer","{G}",1,"Creature - Elf Warrior","Elvish Reclaimer gets +2/+2 as long as there are three or more land cards in your graveyard.\n{2}, {T}, Sacrifice a land: Search your library for a land card, put it onto the battlefield tapped, then shuffle your library.","1/2","rare"
199278,"Cauldron's Gift","{4}{B}",5,"Sorcery","Adamant - If at least three black mana was spent to cast this spell, put the top four cards of your library into your graveyard.\nYou may choose a creature card in your graveyard. If you do, return it to the battlefield with an additional +1/+1 counter on it.",,"uncommon"
183352,"Azorius Knight-Arbiter","{3}{W}{U}",5,"Creature - Human Knight","Vigilance\nAzorius Knight-Arbiter can't be blocked.","2/5","common"
192595,"Fry","{1}{R}",2,"Instant","This spell can't be countered.\nFry deals 5 damage to target creature or planeswalker that's white or blue.",,"uncommon"
198396,"Midnight Clock","{2}{U}",3,"Artifact","{T}: Add {U}.\n{2}{U}: Put an hour counter on Midnight Clock.\nAt the beginning of each upkeep, put an hour counter on Midnight Clock.\nWhen the twelfth hour counter is put on Midnight Clock, shuffle your hand and graveyard into your library, then draw seven cards. Exile Midnight Clock.",,"rare"
183178,"Kaya's Wrath","{W}{W}{B}{B}",4,"Sorcery","Destroy all creatures. You gain life equal to the number of creatures you controlled that were destroyed this way.",,"rare"
198550,"Battle Display","{R}",2,"Sorcery - Adventure","Destroy target artifact. (Then exile this card. You may cast the creature later from exile.)",,"uncommon"
175187,"Status","{B/G}",5,"Instant","Target creature gets +1/+1 and gains deathtouch until end of turn.",,"uncommon"
182127,"Light Up the Stage","{2}{R}",3,"Sorcery","Spectacle {R} (You may cast this spell for its spectacle cost rather than its mana cost if an opponent lost life this turn.)\nExile the top two cards of your library. Until the end of your next turn, you may play those cards.",,"uncommon"
176841,"Risk Factor","{2}{R}",3,"Instant","Target opponent may have Risk Factor deal 4 damage to them. If that player doesn't, you draw three cards.\nJump-start (You may cast this card from your graveyard by discarding a card in addition to paying its other costs. Then exile this card.)",,"rare"
182994,"End-Raze Forerunners","{5}{G}{G}{G}",8,"Creature - Boar","Vigilance, trample, haste\nWhen End-Raze Forerunners enters the battlefield, other creatures you control get +2/+2 and gain vigilance and trample until end of turn.","7/7","rare"
187242,"Dreadhorde Arcanist","{1}{R}",2,"Creature - Zombie Wizard","Trample\nWhenever Dreadhorde Arcanist attacks, you may cast target instant or sorcery card with converted mana cost less than or equal to Dreadhorde Arcanist's power from your graveyard without paying its mana cost. If that card would be put into your graveyard this turn, exile it instead.","1/3","rare"
176869,"Dawn of Hope","{1}{W}",2,"Enchantment","Whenever you gain life, you may pay {2}. If you do, draw a card.\n{3}{W}: Create a 1/1 white Soldier creature token with lifelink.",,"rare"
198884,"True Love's Kiss","{2}{W}{W}",4,"Instant","Exile target artifact or enchantment.\nDraw a card.",,"common"
198995,"Outlaws' Merriment","{1}{R}{W}{W}",4,"Enchantment","At the beginning of your upkeep, choose one at random. Create a red and white creature token with those characteristics.\n• 3/1 Human Warrior with trample and haste.\n• 2/1 Human Cleric with lifelink and haste.\n• 1/2 Human Rogue with haste and ""When this creature enters the battlefield, it deals 1 damage to any target.""",,"mythic"
199218,"Rider in Need","{2}{W}",5,"Sorcery - Adventure","Create a 2/2 white Knight creature token with vigilance. (Then exile this card. You may cast the creature later from exile.)",,"common"
192858,"Anticipate","{1}{U}",2,"Instant","Look at the top three cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.",,"common"
175570,"Vraska's Stoneglare","{4}{B}{G}",6,"Sorcery","Destroy target creature. You gain life equal to its toughness. You may search your library and/or graveyard for a card named Vraska, Regal Gorgon, reveal it, and put it into your hand. If you search your library this way, shuffle it.",,"rare"
198765,"Jousting Dummy","{2}",2,"Artifact Creature - Scarecrow Knight","{3}: Jousting Dummy gets +1/+0 until end of turn.","2/1","common"
182949,"Judith, the Scourge Diva","{1}{B}{R}",3,"Legendary Creature - Human Shaman","Other creatures you control get +1/+0.\nWhenever a nontoken creature you control dies, Judith, the Scourge Diva deals 1 damage to any target.","2/2","rare"
183064,"Carnage","{2}{B}{R}",5,"Sorcery","Carnage deals 3 damage to target opponent. That player discards two cards.",,"uncommon"
183317,"Forbidding Spirit","{1}{W}{W}",3,"Creature - Spirit Cleric","When Forbidding Spirit enters the battlefield, until your next turn, creatures can't attack you or a planeswalker you control unless their controller pays {2} for each of those creatures.","3/3","uncommon"
176427,"Runaway Steam-Kin","{1}{R}",2,"Creature - Elemental","Whenever you cast a red spell, if Runaway Steam-Kin has fewer than three +1/+1 counters on it, put a +1/+1 counter on Runaway Steam-Kin.\nRemove three +1/+1 counters from Runaway Steam-Kin: Add {R}{R}{R}.","1/1","rare"
187207,"Teyo, the Shieldmage","{2}{W}",3,"Legendary Planeswalker - Teyo","You have hexproof. (You can't be the target of spells or abilities your opponents control.)\n[−2]: Create a 0/3 white Wall creature token with defender.","5","uncommon"
199007,"Lost Legion","{1}{B}{B}",3,"Creature - Spirit Knight","When Lost Legion enters the battlefield, scry 2. (Look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)","2/3","common"
189013,"Sarkhan the Masterless","{3}{R}{R}",5,"Legendary Planeswalker - Sarkhan","Whenever a creature attacks you or a planeswalker you control, each Dragon you control deals 1 damage to that creature.\n[+1]: Until end of turn, each planeswalker you control becomes a 4/4 red Dragon creature and gains flying.\n[−3]: Create a 4/4 red Dragon creature token with flying.","5","rare"
175565,"Vraska, Regal Gorgon","{5}{B}{G}",7,"Legendary Planeswalker - Vraska","[+2]: Put a +1/+1 counter on up to one target creature. That creature gains menace until end of turn.\n[−3]: Destroy target creature.\n[−10]: For each creature card in your graveyard, put a +1/+1 counter on each creature you control.","5","mythic"
176900,"Might of the Masses","{G}",1,"Instant","Target creature gets +1/+1 until end of turn for each creature you control.",,"uncommon"
192784,"Faerie Miscreant","{U}",1,"Creature - Faerie Rogue","Flying\nWhen Faerie Miscreant enters the battlefield, if you control another creature named Faerie Miscreant, draw a card.","1/1","common"
198861,"Venerable Knight","{W}",1,"Creature - Human Knight","When Venerable Knight dies, put a +1/+1 counter on target Knight you control.","2/1","uncommon"
183315,"Sunder Shaman","{R}{R}{G}{G}",4,"Creature - Giant Shaman","Sunder Shaman can't be blocked by more than one creature.\nWhenever Sunder Shaman deals combat damage to a player, destroy target artifact or enchantment that player controls.","5/5","uncommon"
198829,"Chop Down","{2}{W}",1,"Instant - Adventure","Destroy target creature with power 4 or greater. (Then exile this card. You may cast the creature later from exile.)",,"rare"
188489,"Dreadhorde Twins","{3}{R}",4,"Creature - Zombie Jackal Warrior","When Dreadhorde Twins enters the battlefield, amass 2. (Put two +1/+1 counters on an Army you control. If you don't control one, create a 0/0 black Zombie Army creature token first.)\nZombie tokens you control have trample.","2/2","uncommon"
199212,"Oaken Boon","{3}{G}",6,"Sorcery - Adventure","Put two +1/+1 counters on target creature. (Then exile this card. You may cast the creature later from exile.)",,"common"
183061,"Cry of the Carnarium","{1}{B}{B}",3,"Sorcery","All creatures get -2/-2 until end of turn. Exile all creature cards in all graveyards that were put there from the battlefield this turn. If a creature would die this turn, exile it instead.",,"uncommon"
176780,"Unmoored Ego","{1}{U}{B}",3,"Sorcery","Choose a card name. Search target opponent's graveyard, hand, and library for up to four cards with that name and exile them. That player shuffles their library, then draws a card for each card exiled from their hand this way.",,"rare"
183219,"Rhythm of the Wild","{1}{R}{G}",3,"Enchantment","Creature spells you control can't be countered.\nNontoken creatures you control have riot. (They enter the battlefield with your choice of a +1/+1 counter or haste.)",,"uncommon"
192552,"Kaalia, Zenith Seeker","{R}{W}{B}",3,"Legendary Creature - Human Cleric","Flying, vigilance\nWhen Kaalia, Zenith Seeker enters the battlefield, look at the top six cards of your library. You may reveal an Angel card, a Demon card, and/or a Dragon card from among them and put them into your hand. Put the rest on the bottom of your library in a random order.","3/3","mythic"
183063,"Consume","{2}{W}{B}",6,"Sorcery","Target player sacrifices a creature with the greatest power among creatures they control. You gain life equal to its power.",,"uncommon"
198406,"Alter Fate","{1}{B}",2,"Sorcery - Adventure","Return target creature card from your graveyard to your hand. (Then exile this card. You may cast the creature later from exile.)",,"uncommon"
183249,"Lumbering Battlement","{4}{W}",5,"Creature - Beast","Vigilance\nWhen Lumbering Battlement enters the battlefield, exile any number of other nontoken creatures you control until it leaves the battlefield.\nLumbering Battlement gets +2/+2 for each card exiled with it.","4/5","rare"
199361,"The Great Henge","{7}{G}{G}",9,"Legendary Artifact","This spell costs {X} less to cast, where X is the greatest power among creatures you control.\n{T}: Add {G}{G}. You gain 2 life.\nWhenever a nontoken creature enters the battlefield under your control, put a +1/+1 counter on it and draw a card.",,"mythic"
199523,"Malevolent Noble","{1}{B}",2,"Creature - Human Noble","{2}, Sacrifice an artifact or another creature: Put a +1/+1 counter on Malevolent Noble.","2/2","common"
176830,"Conclave Cavalier","{G}{G}{W}{W}",4,"Creature - Centaur Knight","Vigilance\nWhen Conclave Cavalier dies, create two 2/2 green and white Elf Knight creature tokens with vigilance.","4/4","uncommon"
183429,"Plague Wight","{1}{B}",2,"Creature - Zombie","Whenever Plague Wight becomes blocked, each creature blocking it gets -1/-1 until end of turn.","2/1","common"
188655,"Huatli, the Sun's Heart","{2}{G/W}",3,"Legendary Planeswalker - Huatli","Each creature you control assigns combat damage equal to its toughness rather than its power.\n[−3]: You gain life equal to the greatest toughness among creatures you control.","7","uncommon"
